"","PlayID","Date","CustomerID","Experience","Pokestops","Gyms","Raids","Social","Pokemons","Distance","Duration"
"1954",1954,2018-09-18,3276,4515,17,9,0,0,19,9.15154638565251,60.8635412754247
"1955",1955,2018-09-18,61,3308,14,6,0,0,15,6.5759980527332,77.4677538145294
"1956",1956,2018-09-18,3942,3858,18,6,0,0,34,0.583000885921023,26.1477059667689
"1957",1957,2018-09-18,3836,4952,14,5,2,1,13,4.0229746135683,29.7927815712541
"1958",1958,2018-09-18,2422,4255,15,3,1,0,31,3.54807441102238,36.1759021675431
"1959",1959,2018-09-18,3829,3641,14,10,0,1,12,1.40722208751595,99.5283763075085
"1960",1960,2018-09-18,4738,4226,17,9,0,1,25,1.26043163891638,20.286747138223
"1961",1961,2018-09-18,4530,3711,16,7,0,1,25,0.60800336838411,33.1755882178712
"1962",1962,2018-09-18,530,5311,19,11,0,0,39,2.10839912473354,25.4080111336993
"1963",1963,2018-09-18,4621,6650,14,6,4,1,8,1.49716282978434,76.7960512544598
"1964",1964,2018-09-18,3927,7786,15,10,4,0,10,5.36332550687505,41.5808359379758
"1965",1965,2018-09-18,4096,5638,20,8,0,3,20,14.3810897562394,108.202331866938
"1966",1966,2018-09-18,1869,4554,14,9,1,0,19,1.04431658191099,151.052736345276
"1967",1967,2018-09-18,338,4458,9,6,1,5,14,1.07802785160359,121.80758457764
"1968",1968,2018-09-18,4754,6172,13,9,2,4,12,3.21875843356041,70.7214369904944
"1969",1969,2018-09-18,1572,8661,12,6,5,7,5,2.11406458041757,54.4595554994517
"1970",1970,2018-09-18,548,5143,7,5,2,7,7,0.434538271553028,103.49793957316
"1971",1971,2018-09-18,2002,3745,16,6,0,1,13,8.9546182967316,74.7534182456742
"1972",1972,2018-09-18,2384,4068,17,6,0,0,38,1.18089803504517,16.6803237159673
"1973",1973,2018-09-18,3297,3998,18,11,0,0,12,2.98051259578176,33.1959148732851
"1974",1974,2018-09-18,4888,4174,16,10,0,0,15,6.24374702679534,83.5651860996671
"1975",1975,2018-09-18,4444,3570,17,8,0,0,11,5.69544614884803,131.001735733296
"1976",1976,2018-09-18,3762,4194,18,4,1,0,28,0.941268474073282,26.5579819466125
"1977",1977,2018-09-18,2619,3135,11,5,1,0,8,1.84500211555799,78.5806364999965
"1978",1978,2018-09-18,4414,5411,17,11,0,0,13,17.1143233234279,67.7860063541908
"1979",1979,2018-09-18,3811,5910,14,13,0,0,50,1.09521260139969,38.2411479679004
"1980",1980,2018-09-18,4856,9390,11,5,5,10,14,1.39673757568117,58.0563592271861
"1981",1981,2018-09-19,2032,8096,13,9,5,0,7,2.9567457817721,86.4783485954523
"1982",1982,2018-09-19,128,2224,17,2,0,1,10,2.74356267080031,60.7583287788427
"1983",1983,2018-09-19,3392,3579,15,6,0,1,21,3.79049350749144,79.531176015616
"1984",1984,2018-09-19,3513,3434,13,4,0,1,21,7.34377012841697,42.9707541369679
"1985",1985,2018-09-19,3345,3527,14,7,1,0,5,1.77155058588232,113.274361102067
"1986",1986,2018-09-19,678,4638,12,10,0,1,21,7.87884594318423,43.968984523804
"1987",1987,2018-09-19,3133,3099,16,3,0,1,28,0.992559987358997,18.7883297677657
"1988",1988,2018-09-19,2797,7641,13,10,4,0,11,4.41420504668075,60.8082074786452
"1989",1989,2018-09-19,4187,4110,13,7,0,1,22,7.60062420137903,47.5794674613057
"1990",1990,2018-09-19,2885,4342,23,4,0,0,25,11.4233720736469,60.1494835579441
"1991",1991,2018-09-19,4507,3616,15,8,0,0,22,1.65644690229589,29.4063995184248
"1992",1992,2018-09-19,306,6134,14,9,3,1,6,1.33620114615834,83.9912181176843
"1993",1993,2018-09-19,3455,4242,16,4,1,1,11,8.9222723971283,36.3463261556656
"1994",1994,2018-09-19,761,5670,15,6,1,1,32,9.19725151438107,34.3862436087917
"1995",1995,2018-09-19,1841,5018,16,14,0,0,14,7.17829598978866,79.9596884580424
"1996",1996,2018-09-19,4309,4152,9,4,1,5,13,2.52017323487538,67.8851473128948
"1997",1997,2018-09-19,4185,2796,14,6,0,0,14,1.95608238517166,91.6421265370069
"1998",1998,2018-09-19,3613,3945,14,5,1,1,14,3.4464817693373,22.6644821356396
"1999",1999,2018-09-19,4194,4978,12,10,1,4,8,1.78097674258179,112.4768894418
"2000",2000,2018-09-19,4812,4975,13,7,2,1,8,3.24787037617852,69.6899458992674
"2001",2001,2018-09-19,2439,3744,19,5,0,1,21,5.43895887384257,66.2419190852943
"2002",2002,2018-09-19,2175,2679,22,3,0,0,18,0.793829399504573,20.4895661337278
"2003",2003,2018-09-19,886,4894,13,5,2,1,11,4.93825174110969,52.7696650189661
"2004",2004,2018-09-19,1337,3950,15,7,0,5,13,1.49851467353191,76.6635663399966
"2005",2005,2018-09-19,3234,4998,19,10,1,0,14,3.48473244281805,54.9154762578154
"2006",2006,2018-09-19,3177,4067,17,10,0,1,14,3.17128499881376,44.3560318536602
"2007",2007,2018-09-19,1728,4146,14,6,1,0,17,3.95891633231681,52.3265773510778
"2008",2008,2018-09-19,2536,2559,13,6,0,1,5,2.59374312195075,85.6052267207592
"2009",2009,2018-09-19,3239,8385,13,8,5,1,16,1.34976222284572,107.387404150862
"2010",2010,2018-09-19,3105,3801,22,6,0,0,17,6.50543350299169,36.0288454593483
"2011",2011,2018-09-19,3816,5472,19,12,0,1,22,8.22197803900037,147.466499844414
"2012",2012,2018-09-19,10,3691,17,7,0,0,20,4.40876575903297,56.657228929522
"2013",2013,2018-09-19,2835,7216,12,4,5,1,6,3.15648150264531,45.6207577456334
"2014",2014,2018-09-19,3,3742,15,8,0,0,16,5.92300862347685,51.810914448032
"2015",2015,2018-09-19,4282,3514,17,5,0,0,30,1.64236870098879,25.8713223989181
"2016",2016,2018-09-19,1884,5578,20,18,0,1,6,4.7777761023611,60.7811406962798
"2017",2017,2018-09-19,3121,5251,23,12,0,0,18,8.01101077213385,63.9970220992986
"2018",2018,2018-09-19,1495,3184,17,3,0,2,18,4.33690657762843,30.9513222463038
"2019",2019,2018-09-19,2722,4648,22,7,0,0,36,3.47566161117082,14.2269467483264
"2020",2020,2018-09-19,1070,4984,18,9,0,1,23,9.33515680614158,52.1385484763052
"2021",2021,2018-09-19,3305,5104,20,8,0,0,18,16.0403186477046,52.9577204249959
"2022",2022,2018-09-19,651,4177,21,5,0,1,35,1.7725847976067,17.2240298820035
"2023",2023,2018-09-19,2518,4084,16,11,0,0,19,1.33873860952681,33.6868802293869
"2024",2024,2018-09-19,751,3628,19,3,0,0,38,1.78047503308382,21.0729506635849
"2025",2025,2018-09-19,214,6334,15,9,3,1,10,0.840096912089147,80.0649404768972
"2026",2026,2018-09-19,547,2501,14,2,0,1,9,7.51085064744721,40.6908165963457
"2027",2027,2018-09-19,4187,2933,21,3,0,1,12,4.8323603062854,55.5933023599429
"2028",2028,2018-09-19,4435,3029,14,5,0,1,18,2.29309910077653,39.4708879082924
"2029",2029,2018-09-19,697,4431,14,8,0,1,25,6.81083298616598,54.9782912250412
"2030",2030,2018-09-19,122,3217,17,3,0,1,30,0.670167579083273,30.6983267697413
"2031",2031,2018-09-19,1494,4010,20,4,0,0,25,9.60491041152624,74.3262363599332
"2032",2032,2018-09-19,222,4292,10,5,1,6,9,1.42342078883794,119.282856867343
"2033",2033,2018-09-19,4171,5838,13,13,1,4,14,0.882953883143345,116.008888580942
"2034",2034,2018-09-19,3454,3901,12,9,0,0,24,3.00945618198258,40.3451721483344
"2035",2035,2018-09-19,2745,3729,17,2,1,0,18,5.78794628530576,63.3516522041624
"2036",2036,2018-09-19,723,4070,25,3,0,1,37,1.69753585695157,39.6366407109154
"2037",2037,2018-09-19,4596,2143,18,3,0,0,10,1.43207812651059,22.7197673605772
"2038",2038,2018-09-19,1382,5694,13,5,2,2,29,1.93507597395462,35.2645464565872
"2039",2039,2018-09-19,2179,3564,14,4,1,1,12,2.63607257423984,63.8649161166749
"2040",2040,2018-09-19,4019,6464,14,12,1,0,35,6.13500613755275,29.3433340313862
"2041",2041,2018-09-19,4614,4474,14,8,0,0,41,1.24229383124743,42.6391423878168
"2042",2042,2018-09-19,1364,4248,14,8,0,1,27,3.98073545921153,43.4040123205182
"2043",2043,2018-09-19,3937,4082,22,10,0,0,15,2.32463172957588,29.3609069638328
"2044",2044,2018-09-19,3708,5364,14,6,3,0,7,1.13784345968719,138.316410313127
"2045",2045,2018-09-19,2945,2772,12,6,0,1,11,2.21591209901383,31.3782270802066
"2046",2046,2018-09-19,2134,3653,12,7,1,0,8,2.52834536130169,43.5477473186922
"2047",2047,2018-09-19,3971,4398,21,11,0,1,16,1.48372806721412,33.1435687565683
"2048",2048,2018-09-19,4647,7403,16,7,4,0,21,1.52848758886373,70.3348122290554
"2049",2049,2018-09-19,1059,4240,17,8,0,1,19,6.40098290878344,63.7044637421631
"2050",2050,2018-09-19,2039,3928,14,6,1,0,15,2.77751309940508,34.5697760082155
"2051",2051,2018-09-19,4974,3903,17,5,0,1,20,8.52596008692814,80.9370440061792
"2052",2052,2018-09-19,2416,3449,14,5,1,1,8,1.48566605024362,141.335918049031
"2053",2053,2018-09-19,3278,5182,13,7,1,5,11,5.81708175896161,91.0477389797615
"2054",2054,2018-09-19,1895,3657,15,7,0,0,27,1.56842254728155,20.6245682890491
"2055",2055,2018-09-19,4454,7746,13,5,5,2,12,0.95984221454493,82.0064804224149
"2056",2056,2018-09-19,2296,4522,11,4,2,2,12,1.71593722732887,150.50751202202
"2057",2057,2018-09-19,810,4901,10,5,2,3,12,2.01469428765886,138.353990546536
"2058",2058,2018-09-19,902,5624,22,9,0,0,18,18.2383501414851,82.9602316582389
"2059",2059,2018-09-19,2972,4653,14,11,0,2,20,3.52812282965369,46.8651611298956
"2060",2060,2018-09-19,1906,3920,17,7,0,0,30,1.69604434851915,15.8970936287232
"2061",2061,2018-09-19,440,3481,11,11,0,0,11,1.80883948583001,70.1668897386696
"2062",2062,2018-09-19,865,6176,13,6,2,6,15,3.76033434374358,138.862590393216
"2063",2063,2018-09-19,3962,3127,10,5,0,1,12,8.27485335605064,41.5606380991343
"2064",2064,2018-09-19,723,4777,21,6,1,1,24,1.2672985172211,24.2632685952276
"2065",2065,2018-09-19,3528,3263,9,8,0,2,14,1.13359444306803,169.208167309632
"2066",2066,2018-09-19,2461,4037,14,8,0,0,32,1.36720499751161,32.5682612283117
"2067",2067,2018-09-19,3020,5380,13,10,2,1,9,0.798313538761741,82.2279317821542
"2068",2068,2018-09-19,134,11346,16,9,8,1,8,1.45876018190819,149.667857988443
"2069",2069,2018-09-19,3864,4466,14,12,1,0,5,1.16029770304911,107.043301174706
"2070",2070,2018-09-19,1995,4233,13,4,2,1,10,0.830277035874818,187.556031557109
"2071",2071,2018-09-19,3187,3876,18,9,0,0,13,5.26255300996745,69.8669528874642
"2072",2072,2018-09-19,1359,8285,10,12,4,1,14,4.85332831112096,78.4980592280608
"2073",2073,2018-09-19,4259,4744,16,7,1,0,16,7.44481687534632,46.8186840936795
"2074",2074,2018-09-19,474,5328,17,12,0,0,19,11.2766935348455,79.0494797029304
"2075",2075,2018-09-19,1851,3598,13,9,0,3,9,0.982276226696548,82.0673622427607
"2076",2076,2018-09-19,4944,4791,13,13,1,0,8,1.41378396564377,115.140151153748
"2077",2077,2018-09-19,3020,7218,11,5,5,0,12,0.68492926357971,135.658982100285
"2078",2078,2018-09-19,4921,3843,16,7,0,0,29,1.92696956059592,20.7488726793479
"2079",2079,2018-09-19,4250,3509,12,5,0,0,36,1.09228855883286,29.9855168965152
"2080",2080,2018-09-19,2023,3422,15,5,0,0,21,6.2150024859519,41.4077216597254
"2081",2081,2018-09-19,395,5414,17,12,0,1,20,9.63892286453155,36.4943446756104
"2082",2082,2018-09-19,3372,4537,21,8,0,0,35,1.37165872587116,19.0094213056398
"2083",2083,2018-09-19,1435,4352,15,8,0,0,39,0.520047201549738,39.8425575579412
"2084",2084,2018-09-19,1403,3265,12,7,0,4,8,0.654718609008529,113.353137174606
"2085",2085,2018-09-19,4660,3495,23,6,0,1,17,0.950843832227465,37.8884042380624
"2086",2086,2018-09-19,3017,3688,16,4,1,1,10,3.88319467801955,33.0795831849272
"2087",2087,2018-09-19,3768,3875,17,9,0,0,22,1.25498674782986,26.9705774640245
"2088",2088,2018-09-19,963,3299,21,5,0,0,12,6.48585122891472,73.279952515706
"2089",2089,2018-09-19,2225,5588,12,6,2,4,16,1.87800704676294,123.212859365723
"2090",2090,2018-09-19,3464,3586,14,4,1,1,9,4.35630893486416,27.8162808305701
"2091",2091,2018-09-19,1356,3676,18,7,0,1,15,4.26396455098754,28.1205082556928
"2092",2092,2018-09-20,3756,1631,15,2,0,0,5,2.31315308273396,24.043458625073
"2093",2093,2018-09-20,3495,4807,16,6,1,6,10,1.07221370150689,122.283426678639
"2094",2094,2018-09-20,404,7846,10,4,4,10,10,0.455561246717227,181.499556845637
"2095",2095,2018-09-20,2871,7256,13,4,5,0,14,1.06481309429087,165.065468363964
"2096",2096,2018-09-20,1659,4596,17,12,0,0,21,2.95913263003431,86.6225024638105
"2097",2097,2018-09-20,3494,3752,19,4,0,0,22,9.01936381400514,52.271320678077
"2098",2098,2018-09-20,2352,5565,22,10,0,1,42,1.65313667989458,19.1394111148629
"2099",2099,2018-09-20,1527,4903,12,3,3,1,8,1.02742715710012,73.8435510673832
"2100",2100,2018-09-20,46,4178,17,8,0,0,33,0.776027283666253,45.281827289791
"2101",2101,2018-09-20,4437,3997,15,9,0,0,25,1.96690777602085,38.4561725022687
"2102",2102,2018-09-20,2368,4194,15,4,1,3,19,0.939195360560332,107.337253159106
"2103",2103,2018-09-20,185,6076,11,6,3,1,21,0.763906274505303,96.1135148834576
"2104",2104,2018-09-20,875,4530,12,5,2,2,9,0.795618910915101,108.406968825267
"2105",2105,2018-09-20,1265,3679,18,6,0,0,29,1.29448007546308,69.6496233225007
"2106",2106,2018-09-20,3326,3898,17,9,0,0,21,1.98113603158783,19.2337688676016
"2107",2107,2018-09-20,3405,4820,14,10,1,1,10,4.20375140727389,148.197683527915
"2108",2108,2018-09-20,3507,5181,20,14,0,0,26,0.814743652064826,40.0997082563029
"2109",2109,2018-09-20,1513,4491,15,13,0,0,17,2.90957312929203,54.5693822739013
"2110",2110,2018-09-20,2268,5731,21,10,1,1,28,0.806870713141381,43.8508619284448
"2111",2111,2018-09-20,4237,3948,19,4,0,0,40,1.97961816388957,19.3956603591913
"2112",2112,2018-09-20,4851,3381,15,8,0,0,15,2.80720257540251,45.7888150291509
"2113",2113,2018-09-20,409,4813,18,9,0,0,39,1.62639783611332,22.94519439108
"2114",2114,2018-09-20,184,5383,21,8,0,1,49,0.827970372903669,20.2213667720739
"2115",2115,2018-09-20,3228,3687,15,5,1,0,15,1.87395106655881,50.6486295071121
"2116",2116,2018-09-20,1914,4546,16,10,0,1,29,0.963255024809882,34.4032382949462
"2117",2117,2018-09-20,3808,3655,18,7,0,1,19,2.04812083440348,13.9011872347549
"2118",2118,2018-09-20,4447,7116,12,5,5,0,9,0.661522310228888,76.1045439767781
"2119",2119,2018-09-20,4282,4898,19,5,1,0,37,0.979643588747229,27.9496770417876
"2120",2120,2018-09-20,3582,5756,22,15,0,1,27,1.05904593244541,21.9908865158354
"2121",2121,2018-09-20,4620,5695,12,7,3,0,11,1.45067598606546,111.408855241393
"2122",2122,2018-09-20,911,4936,19,9,0,1,20,9.85687852718769,28.4032176786558
"2123",2123,2018-09-20,3626,6435,12,3,0,23,11,0.846485914214188,100.939550232202
"2124",2124,2018-09-20,3592,3545,20,6,0,1,13,4.95060175463917,79.375377724041
"2125",2125,2018-09-20,946,3818,22,5,0,1,12,9.18462586592605,78.5310807488414
"2126",2126,2018-09-20,1910,2591,11,6,0,1,11,0.914077793099919,64.4946163204441
"2127",2127,2018-09-20,2487,5103,16,5,0,0,27,19.5269218204985,66.4094772988879
"2128",2128,2018-09-20,98,4326,21,4,0,1,33,6.25560839580328,56.4280920594485
"2129",2129,2018-09-20,609,4068,10,4,1,5,12,1.68183677382491,97.715730751142
"2130",2130,2018-09-20,4090,4099,16,6,1,0,15,3.48737980059678,42.5853861475008
"2131",2131,2018-09-20,2183,4520,17,9,0,0,32,2.70353514907028,14.3792673897877
"2132",2132,2018-09-20,2085,2519,12,5,0,2,7,1.69161338228247,81.1448831265996
"2133",2133,2018-09-20,831,2889,17,2,0,3,14,3.39319080253983,64.1446383705059
"2134",2134,2018-09-20,93,3795,12,4,1,1,18,2.94701751834909,39.1791552313346
"2135",2135,2018-09-20,1814,4185,13,8,1,2,9,0.848653258789854,81.4059257507652
"2136",2136,2018-09-20,3443,4335,18,7,0,0,39,0.853458229932624,19.7092688634085
"2137",2137,2018-09-20,3804,4197,21,8,0,0,27,1.96799498997808,35.6457353476126
"2138",2138,2018-09-20,332,5969,18,14,0,0,24,10.6934633022115,42.6593740809352
"2139",2139,2018-09-20,1684,4138,18,9,0,1,22,1.3844535118451,34.9638773711093
"2140",2140,2018-09-20,4472,2133,13,2,0,0,13,4.3341954793058,33.7482339244703
"2141",2141,2018-09-20,2480,5925,12,7,2,3,25,0.753108948312865,101.299897625539
"2142",2142,2018-09-20,4298,5674,13,12,1,4,13,1.74150429401823,99.3323335694924
"2143",2143,2018-09-20,1325,3927,15,9,0,2,11,4.26861369578395,30.1385642076178
"2144",2144,2018-09-20,1866,4264,20,10,0,0,13,6.1401288075989,57.4930649545953
"2145",2145,2018-09-20,4296,3984,13,9,0,2,15,3.8428235933323,59.2067755563094
"2146",2146,2018-09-20,2246,3861,19,8,0,0,16,5.11131027626744,57.3031459064631
"2147",2147,2018-09-20,4999,4024,19,5,0,0,24,8.7360460756901,76.9074696069478
"2148",2148,2018-09-20,4719,5254,18,17,0,0,16,1.54482682168469,26.5141937339065
"2149",2149,2018-09-20,1547,4192,17,9,0,0,28,1.42433087708706,19.1823980172228
"2150",2150,2018-09-20,4002,3033,18,5,0,0,19,1.83128196256628,23.8687492326941
"2151",2151,2018-09-20,130,2763,15,4,0,1,12,4.13455401397501,48.5791817546936
"2152",2152,2018-09-20,3854,3135,11,4,0,5,15,0.350844350701345,98.7717790048079
"2153",2153,2018-09-20,1501,3831,10,7,1,0,17,0.813071709615335,78.6451534369883
"2154",2154,2018-09-20,180,5562,17,12,0,0,22,12.1201159537722,46.0905541870667
"2155",2155,2018-09-20,2696,4850,16,7,1,0,31,0.999353089430148,23.6787135877359
"2156",2156,2018-09-20,847,4687,18,5,1,0,28,3.86683610687321,20.4128833081407
"2157",2157,2018-09-20,2262,3399,15,5,0,1,20,4.488521109509,73.1913899477733
"2158",2158,2018-09-20,765,2698,15,6,0,1,9,0.984065249215594,60.529164987897
"2159",2159,2018-09-20,1938,5977,15,15,0,1,28,6.26911385574194,62.0193126278703
"2160",2160,2018-09-20,732,4557,17,7,0,2,21,8.56621729586913,41.0508356224294
"2161",2161,2018-09-20,751,4809,13,14,0,0,22,2.58529705802346,28.5734445531085
"2162",2162,2018-09-20,782,3218,16,4,0,1,20,4.17783911932171,38.0624952089035
"2163",2163,2018-09-20,4708,4136,16,3,1,0,28,3.36308794889718,33.0192058721143
"2164",2164,2018-09-20,4100,3685,19,7,0,0,18,4.34662337603377,35.7743219205819
"2165",2165,2018-09-20,17,4880,14,6,1,2,26,2.80024439363523,70.7473395387704
"2166",2166,2018-09-20,4068,4640,11,8,1,2,20,0.902467631565358,195.914654670146
"2167",2167,2018-09-20,3125,2042,10,4,0,0,11,1.9156581283913,114.650263041614
"2168",2168,2018-09-20,4886,2742,16,5,0,0,14,2.41784566447925,38.2928829908326
"2169",2169,2018-09-20,2659,4166,18,6,0,2,26,3.65745476573313,57.1641761462121
"2170",2170,2018-09-20,1460,4311,14,8,1,0,18,1.11256098709538,21.561571596377
"2171",2171,2018-09-20,1235,3981,9,4,2,1,7,1.81404514535932,130.089542111474
"2172",2172,2018-09-20,277,4230,15,12,0,0,17,2.3044446187765,34.9687973403807
"2173",2173,2018-09-20,3558,3088,15,4,0,1,23,1.87502707667073,66.5036712856195
"2174",2174,2018-09-20,2196,4992,20,12,0,0,23,4.41758860015119,59.5050406531028
"2175",2175,2018-09-20,4092,4603,12,8,1,2,17,1.52550032659304,81.9815589189225
"2176",2176,2018-09-20,4954,3710,13,5,0,6,13,2.0957864467379,81.8760186680749
"2177",2177,2018-09-20,2939,4132,17,4,0,1,25,10.323620694249,64.3434272741229
"2178",2178,2018-09-20,964,4026,17,8,0,1,16,5.7628142668131,79.5856597414927
"2179",2179,2018-09-20,4669,4866,12,9,1,4,11,1.16193853190416,149.114021599012
"2180",2180,2018-09-20,1731,4374,16,5,0,0,49,1.23710842058233,22.4807940174055
"2181",2181,2018-09-20,2143,4685,18,7,0,1,42,0.847021016851789,25.8702298742044
"2182",2182,2018-09-20,352,2491,10,6,0,0,13,1.41183153080824,175.10897516161
"2183",2183,2018-09-20,2278,3503,16,4,0,2,29,0.533163589715531,17.7740638965854
"2184",2184,2018-09-20,353,3913,15,9,0,0,25,1.12918212892111,42.9639623365515
"2185",2185,2018-09-20,2514,3472,11,6,0,4,15,1.72007992913494,77.9705611160492
"2186",2186,2018-09-20,1551,3737,18,4,0,0,35,2.86821039654071,28.1508655153998
"2187",2187,2018-09-20,4949,4271,17,5,1,1,17,3.70540392222686,41.6779891493771
"2188",2188,2018-09-20,2226,3612,19,7,0,0,24,0.6229018359174,14.2986661909479
"2189",2189,2018-09-20,1108,4425,14,9,1,1,10,2.24959756507549,65.876360036213
"2190",2190,2018-09-20,3403,4138,18,9,0,0,26,1.38483757677745,39.5095528797899
"2191",2191,2018-09-20,2842,6759,18,17,1,0,28,0.585614038161531,32.5352944100156
"2192",2192,2018-09-20,2717,2576,19,2,0,1,19,0.762934762103017,21.8036185249142
"2193",2193,2018-09-20,4388,3295,14,8,0,0,14,2.95147655575966,17.9832141735701
"2194",2194,2018-09-20,350,4130,20,9,0,0,9,8.79979067775228,40.2857734646015
"2195",2195,2018-09-20,2876,3119,12,4,1,1,9,0.688935305617842,59.1076432324346
"2196",2196,2018-09-20,60,4999,18,12,0,1,20,4.98611248054552,117.830495129211
"2197",2197,2018-09-20,2110,3747,16,7,0,3,14,2.46529332073351,37.7422285803004
"2198",2198,2018-09-20,368,4279,18,6,0,1,10,14.7911265416667,81.1122234123377
"2199",2199,2018-09-20,4652,4970,17,8,1,1,22,2.20332717082671,33.5038146889152
"2200",2200,2018-09-20,4531,2082,12,2,0,3,8,0.81954905750521,99.0067693963793
"2201",2201,2018-09-20,4353,4693,15,12,0,0,19,5.934332913098,44.6215722170662
"2202",2202,2018-09-20,4406,3224,16,4,0,1,20,4.24005640534245,35.3153227666721
"2203",2203,2018-09-20,3938,3214,18,5,0,1,12,5.14061867270334,44.0115196020378
"2204",2204,2018-09-20,3790,3183,11,4,0,6,10,1.32502906828365,74.9481820133876
"2205",2205,2018-09-20,2889,9962,13,10,5,7,13,2.61832758861022,154.219068824652
"2206",2206,2018-09-20,4708,3261,14,2,1,0,19,2.11391965839162,24.2355455308842
"2207",2207,2018-09-20,2413,4869,21,9,0,1,19,8.68840834049568,70.3647264251572
"2208",2208,2018-09-20,3515,4450,11,7,1,5,6,2.0010743600314,98.4712381455547
"2209",2209,2018-09-20,2273,4225,23,6,0,0,21,8.24828432323121,65.5549531291215
"2210",2210,2018-09-20,238,3702,17,8,0,0,23,1.01884882703127,20.5654870788376
"2211",2211,2018-09-21,3309,5866,19,17,0,0,27,1.6643152916629,27.9605345786533
"2212",2212,2018-09-21,2123,4961,19,7,0,0,48,2.10958225616893,19.1836151287803
"2213",2213,2018-09-21,3514,5742,12,5,2,9,3,1.91665793841978,48.4003276004207
"2214",2214,2018-09-21,728,5179,17,15,0,0,25,0.789858866699598,20.1796534732291
"2215",2215,2018-09-21,2099,3064,20,2,0,0,30,1.63824685067598,35.7938430299507
"2216",2216,2018-09-21,531,4218,18,9,0,0,17,6.67816850478359,87.837684433762
"2217",2217,2018-09-21,768,4640,17,7,1,0,20,3.90074132263337,65.3525072526692
"2218",2218,2018-09-21,3060,4574,16,9,0,0,36,1.73822022000718,27.2493166514959
"2219",2219,2018-09-21,858,3609,14,6,1,0,11,1.58887012281225,75.4829302442238
"2220",2220,2018-09-21,4221,4331,15,9,0,1,21,5.30874588235368,49.9952665968957
"2221",2221,2018-09-21,178,3004,13,7,0,0,17,1.04332996238298,27.5361873602123
"2222",2222,2018-09-21,4081,5371,14,7,2,4,6,1.70859170463646,118.374550501377
"2223",2223,2018-09-21,3985,4899,18,13,0,1,14,4.99149045340519,45.6091406677555
"2224",2224,2018-09-21,62,5767,12,14,1,5,4,1.66974384674609,121.796555930553
"2225",2225,2018-09-21,3307,2738,16,4,0,0,20,1.38003730428207,36.6424231217427
"2226",2226,2018-09-21,1192,3605,11,5,1,1,12,2.55432246028706,95.8377106451711
"2227",2227,2018-09-21,1521,4166,13,8,1,2,8,1.15862129406674,146.500734544497
"2228",2228,2018-09-21,2298,2659,11,7,0,0,11,1.58694022265567,167.78590252723
"2229",2229,2018-09-21,3376,4781,19,11,0,0,11,10.8143636048325,53.6125436284432
"2230",2230,2018-09-21,422,4304,12,9,1,1,12,1.03545948560423,72.8915584141381
"2231",2231,2018-09-21,3737,5827,15,3,4,0,8,0.76509283241234,186.741837473572
"2232",2232,2018-09-21,2568,3514,15,4,1,2,10,0.64099453922697,147.280451035542
"2233",2233,2018-09-21,454,4349,9,7,0,7,14,3.98591060982328,90.5838103121511
"2234",2234,2018-09-21,4398,4854,20,11,0,0,31,1.03992477590887,22.1877370518613
"2235",2235,2018-09-21,3294,4863,13,12,1,2,7,0.626398145935013,82.0913621595511
"2236",2236,2018-09-21,4454,4429,14,9,0,4,20,1.29055642735187,57.2198533628464
"2237",2237,2018-09-21,4434,5124,11,7,2,1,15,2.24266923056316,66.6150982228217
"2238",2238,2018-09-21,4375,3031,12,6,0,2,12,2.31075323757369,61.3583688299376
"2239",2239,2018-09-21,2129,4034,16,8,0,0,25,3.83740081413981,23.6592645010397
"2240",2240,2018-09-21,3977,5871,16,18,0,2,11,5.20702735864084,120.694463114302
"2241",2241,2018-09-21,273,7467,12,10,4,0,14,1.66937938884504,106.957694007271
"2242",2242,2018-09-21,4731,5242,14,12,0,0,28,7.42068509456424,69.9562775512921
"2243",2243,2018-09-21,4624,5008,14,11,1,0,12,5.08285349602065,42.6904917014064
"2244",2244,2018-09-21,60,3777,20,4,0,1,22,6.77437554283538,55.3432493525945
"2245",2245,2018-09-21,3768,3639,17,6,0,1,25,1.38764245190315,22.8087004477934
"2246",2246,2018-09-21,600,3415,11,9,0,1,14,1.64997940523398,80.3788480898605
"2247",2247,2018-09-21,4865,5603,22,7,1,0,20,11.0263844827865,53.5723996708027
"2248",2248,2018-09-21,668,3093,14,7,0,0,12,3.9286282398402,19.3701698752481
"2249",2249,2018-09-21,4786,3869,19,6,0,1,23,3.68572890498581,22.1474463427135
"2250",2250,2018-09-21,2689,3232,18,7,0,0,12,3.31958236864115,32.5343995745482
"2251",2251,2018-09-21,2698,3718,19,5,0,0,27,4.18237240867993,64.6814059292754
"2252",2252,2018-09-21,2806,3457,16,9,0,0,15,1.07000189134041,25.1751836304671
"2253",2253,2018-09-21,3754,4655,12,9,1,3,10,1.55337755642837,75.9430770436734
"2254",2254,2018-09-21,4373,4921,11,7,2,1,12,1.7103990602276,79.2463542165063
"2255",2255,2018-09-21,4104,4910,23,10,0,0,33,1.09708136702898,22.4624608114229
"2256",2256,2018-09-21,3448,3248,17,4,0,0,30,0.98022261558734,13.5473083252399
"2257",2257,2018-09-21,1607,4738,23,9,0,0,32,1.8755758632959,32.1438200436736
"2258",2258,2018-09-21,3119,3134,19,6,0,0,19,0.341935129106749,23.9860061724867
"2259",2259,2018-09-21,2864,3553,15,5,1,0,10,3.03283362002567,51.3730243269648
